Tunnel cluster ID, Priority, Average throughput, Standard deviation
1, 0.7618919309498933, 0.7618919309498933, 0.0, 
2, 0.6689124942460088, 0.6689124942460088, 0.0, 
3, 0.6269202752257256, 0.6269202752257256, 0.0, 
4, 0.3534752566037663, 0.3534752566037663, 0.0, 
5, 0.29451503844265653, 0.29451503844265653, 0.0, 
6, 0.22560557144705817, 0.22560557144705817, 0.0, 
7, 0.19473934113056424, 0.19473934113056424, 0.0, 
8, 0.16483185298273004, 0.16483185298273004, 0.0, 
