1.3526954691651365,1.3526954691651365,
1.3611650691998183,1.3611650691998183,
1.3898478511964052,1.3898478511964052,
1.390158303495636,1.390158303495636,
1.3716196743081153,1.3716196743081153,
1.2931168512653233,1.2931168512653233,
1.309321307214055,1.309321307214055,
1.1100319073479523,1.1100319073479523,
0.9884747135108427,0.9884747135108427,
0.9319092117513146,0.9319092117513146,
0.991039069168749,0.991039069168749,
1.3564455101424426,1.3564455101424426,
1.6415119400283047,1.6415119400283047,
1.6124653720333801,1.6124653720333801,
1.6842803418436205,1.6842803418436205,
1.7185237387868864,1.7185237387868864,
1.7722668319277,1.7722668319277,
1.8853971870052277,1.8853971870052277,
2.002944001772021,2.002944001772021,
2.079864842713558,2.079864842713558,
2.147819579627801,2.147819579627801,
2.272609343398406,2.272609343398406,
2.2506837215790547,2.2506837215790547,
2.069830426041036,2.069830426041036,
1.974953619802173,1.974953619802173,
1.923474963264238,1.923474963264238,
1.7425741173099552,1.7425741173099552,
1.4299718012833298,1.4299718012833298,
1.1821756684234035,1.1821756684234035,
1.0209840510259223,1.0209840510259223,
0.9507721191136012,0.9507721191136012,
0.9334567837709977,0.9334567837709977,
0.9788703367291143,0.9788703367291143,
1.0583293505357816,1.0583293505357816,
1.4483515688528763,1.4483515688528763,
1.7530701516595506,1.7530701516595506,
1.7266716129100936,1.7266716129100936,
1.5378404096508074,1.5378404096508074,
1.4076610565080767,1.4076610565080767,
1.3625602365298544,1.3625602365298544,
1.4132010031517146,1.4132010031517146,
1.6551804128821963,1.6551804128821963,
1.8485175261712692,1.8485175261712692,
1.9016950790423228,1.9016950790423228,
2.1069647140635768,2.1069647140635768,
2.776309720451371,2.776309720451371,
3.401224726832689,3.401224726832689,
3.1831902663613727,3.1831902663613727,
2.9924677808178464,2.9924677808178464,
2.8547768465436514,2.8547768465436514,
2.7684051705652912,2.7684051705652912,
2.7388715333677327,2.7388715333677327,
2.7725531229902884,2.7725531229902884,
2.865178317947957,2.865178317947957,
2.90175385708436,2.90175385708436,
2.9979869760992193,2.9979869760992193,
3.149920068103647,3.149920068103647,
3.2447462082918053,3.2447462082918053,
